id,alias,name,image_url,is_closed,url,review_count,rating,price,phone,display_phone,categories_alias,categories_title,address,longitude,latitude
9zb7qzX7wrYQXjMSdoiAQQ,rice-workshop-melbourne,Rice Workshop,https://s3-media4.fl.yelpcdn.com/bphoto/hkL5Nbvk3svj08zSMapX6w/o.jpg,False,https://www.yelp.com/biz/rice-workshop-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,17,4.0,$$,+61396506663,+61 3 9650 6663,japanese,Japanese,"238 Little Bourke St, Melbourne Victoria 3000, Australia",144.965786,-37.812303
PNu_pVZEhwsoCCZt9EDVBw,gekkazan-melbourne-2,Gekkazan,https://s3-media1.fl.yelpcdn.com/bphoto/TYg2ohpnuZiCo2Wt_XqIQw/o.jpg,False,https://www.yelp.com/biz/gekkazan-melbourne-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,17,4.0,$$,+61396637767,+61 3 9663 7767,"japanese, sushi","Japanese, Sushi Bars","Melbourne GPO, Melbourne Victoria 3000, Australia",144.963445,-37.813528
ONs7dSq2FiaXsuj3oZTvTA,miyako-japanese-cuisine-melbourne,Miyako Japanese Cuisine,https://s3-media1.fl.yelpcdn.com/bphoto/ex0EHw3Bu0XoYTVOIUd8Wg/o.jpg,False,https://www.yelp.com/biz/miyako-japanese-cuisine-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,10,4.0,$$,+61396999201,+61 3 9699 9201,japanese,Japanese,"Southgate Complex, Melbourne Victoria 3006, Australia",144.966641,-37.82003
kVg6XI5VOD2F_NDXU611ww,hinoki-japanese-pantry-fitzroy,Hinoki Japanese Pantry,https://s3-media2.fl.yelpcdn.com/bphoto/LCPErXYT7OGea_h3idg4Gw/o.jpg,False,https://www.yelp.com/biz/hinoki-japanese-pantry-fitzroy?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,12,4.0,$$,+61394174531,+61 3 9417 4531,"sushi, japanese","Sushi Bars, Japanese","279 Smith St, Fitzroy Victoria 3065, Australia",144.983872,-37.800575
M7f8gybVuNdvWlH4sdrKkw,gyoza-gyoza-melbourne,Gyoza Gyoza,https://s3-media3.fl.yelpcdn.com/bphoto/VylqXI9yFT7kPCFQtOpkCQ/o.jpg,False,https://www.yelp.com/biz/gyoza-gyoza-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,12,4.0,$$,+61396630801,+61 3 9663 0801,izakaya,Izakaya,"115 Little Bourke St, Melbourne Victoria 3000, Australia",144.968871,-37.811541
lYUpcwNqBZrHDJLNOfZYrw,machi-restaurant-st-kilda-2,Machi Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/LFvGQHiXXJzR0U1PEwlB6g/o.jpg,False,https://www.yelp.com/biz/machi-restaurant-st-kilda-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,8,4.5,$$$,+61395345000,+61 3 9534 5000,japanese,Japanese,"U7-8/ 14 Inkerman St, St Kilda Victoria 3182, Australia",144.9865265,-37.8647118
iIYEG4BemvBg7bb2qkLGpA,shou-sumiyaki-melbourne-2,Shou Sumiyaki,https://s3-media4.fl.yelpcdn.com/bphoto/SvEaRXLYB0jJezI33nUIvg/o.jpg,False,https://www.yelp.com/biz/shou-sumiyaki-melbourne-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,6,4.5,$$$,+61396543933,+61 3 9654 3933,japanese,Japanese,"160 Little Bourke St, Melbourne Victoria 3000, Australia",144.96783,-37.8116
3LlK9hMJN6JIySjvji0sdA,mr-fusion-melbourne,Mr Fusion,https://s3-media2.fl.yelpcdn.com/bphoto/kWoi6U2_ITuHHyHzZW0q2g/o.jpg,False,https://www.yelp.com/biz/mr-fusion-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,6,4.5,$,+61399958385,+61 3 9995 8385,japanese,Japanese,"Shop 2-3, 540 Little Collins St, Melbourne Victoria 3000, Australia",144.956750189959,-37.8170546251449
uzpTZ2giAkjwofKK0d9BTA,chocolate-buddha-melbourne,Chocolate Buddha,https://s3-media3.fl.yelpcdn.com/bphoto/RF1NezpcIo8rMttSP8hqCw/o.jpg,False,https://www.yelp.com/biz/chocolate-buddha-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,34,3.0,$$,+61396545688,+61 3 9654 5688,"sushi, japanese, korean","Sushi Bars, Japanese, Korean","Flinders St, Melbourne Victoria 3000, Australia",144.968442,-37.817791
ilW-iyhW2mT0Adlny_anmw,hanaichi-melbourne-2,Hanaichi,https://s3-media3.fl.yelpcdn.com/bphoto/DiAJKagD-ceqGjeGkHKHdQ/o.jpg,False,https://www.yelp.com/biz/hanaichi-melbourne-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,13,4.0,$,+61396629409,+61 3 9662 9409,japanese,Japanese,"Shop 13-15, QV Square, Shop 13, Melbourne Victoria 3000, Australia",144.9652,-37.810665
BctWruKcr0ES4DPNktjdWA,gochi-southbank,Gochi,https://s3-media3.fl.yelpcdn.com/bphoto/uyPZnmckkZSihiQQu-kJqg/o.jpg,False,https://www.yelp.com/biz/gochi-southbank?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,9,4.0,$$,,,japanese,Japanese,"Crown Riverside, 8 Whiteman St, Southbank Victoria 3006, Australia",144.95929435,-37.8235328
ZUfLlC5UJwwvrGZHdYVdgA,don-don-australia-south-melbourne,Don Don Australia,https://s3-media3.fl.yelpcdn.com/bphoto/IJ9RmnHXszb8F8_r4MzlXg/o.jpg,False,https://www.yelp.com/biz/don-don-australia-south-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,9,4.0,$,+61396966682,+61 3 9696 6682,"japanese, hotdogs","Japanese, Fast Food","5 Bank St, South Melbourne Victoria 3205, Australia",144.969489,-37.831814
px1J_Kvm7yNC9SifxdW0nQ,chiba-japanese-restaurant-moonee-ponds,Chiba Japanese Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/pIHun6hruKD37JrogzZeuA/o.jpg,False,https://www.yelp.com/biz/chiba-japanese-restaurant-moonee-ponds?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,10,4.0,$$,+61393260248,+61 3 9326 0248,"japanese, sushi","Japanese, Sushi Bars","19 Hall St, Moonee Ponds Victoria 3039, Australia",144.922744,-37.766304
oCsc6CGJ2XurY0Nk46__sQ,oritas-fushion-japanese-restaurant-toorak-2,Orita's- Fushion Japanese Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/t52RycNvER9dEVXK1pXI0Q/o.jpg,False,https://www.yelp.com/biz/oritas-fushion-japanese-restaurant-toorak-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,5,5.0,$$$,+61398262111,+61 3 9826 2111,"sushi, japanese","Sushi Bars, Japanese","34 Jackson St, Toorak Victoria 3142, Australia",145.010486,-37.840413
5hQi2s2LYb6OYdU-2kAqyg,izakaya-chuji-melbourne,Izakaya Chuji,https://s3-media3.fl.yelpcdn.com/bphoto/Opa1BOgyNF46zmDtxM0M4g/o.jpg,False,https://www.yelp.com/biz/izakaya-chuji-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,14,3.5,$$,+61396638118,+61 3 9663 8118,"japanese, korean","Japanese, Korean","165 Lonsdale St, Melbourne Victoria 3000, Australia",144.967596,-37.810882
476Rs9DNWiRJn62aFBE-xw,dekoboko-richmond-2,Dekoboko,https://s3-media3.fl.yelpcdn.com/bphoto/v3pXWLvQ4Mr8iZKhO3OzbA/o.jpg,False,https://www.yelp.com/biz/dekoboko-richmond-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,6,4.5,$$,+61394290136,+61 3 9429 0136,japanese,Japanese,"294 Bridge  Rd, Richmond Victoria 3121, Australia",145.00104,-37.81897
B3SLgjl59OurbKnwmatXFg,shizuku-abbotsford-5,Shizuku,https://s3-media3.fl.yelpcdn.com/bphoto/_bcvmANYcpr3zU7QcVf9sQ/o.jpg,False,https://www.yelp.com/biz/shizuku-abbotsford-5?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,17,3.5,$$,+61399958180,+61 3 9995 8180,japanese,Japanese,"309 Victoria St, Abbotsford Victoria 3067, Australia",144.995111,-37.809858
iy3fKAxFK5UdFbf73e2WyQ,koko-melbourne,Koko,https://s3-media3.fl.yelpcdn.com/bphoto/QR99UnOvutO9Dt63ScAJ-g/o.jpg,False,https://www.yelp.com/biz/koko-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,12,4.0,$$$,+61392926886,+61 3 9292 6886,japanese,Japanese,"Crown Entertainment Complex, Melbourne Victoria 3006, Australia",144.959926,-37.822241
yJsoL1NP2FiYvoLnnRNlpQ,cafe-carpenter-malvern-east,Cafe Carpenter,https://s3-media4.fl.yelpcdn.com/bphoto/DgaPpTeqG44EPi-FO0etJQ/o.jpg,False,https://www.yelp.com/biz/cafe-carpenter-malvern-east?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,7,4.5,$$,+61399394061,+61 3 9939 4061,"japanese, korean, coffee","Japanese, Korean, Coffee & Tea","742 Waverly Rd, Malvern East Victoria 3145, Australia",145.089935,-37.87993
_zCXAw7mrPGLdwqknMu9oQ,aka-tombo-prahran,Aka Tombo,https://s3-media3.fl.yelpcdn.com/bphoto/dbaKmSBfejMyj5F5kmtdaQ/o.jpg,False,https://www.yelp.com/biz/aka-tombo-prahran?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,7,4.5,$$$,+61395100577,+61 3 9510 0577,japanese,Japanese,"205 Greville St, Prahran Victoria 3181, Australia",144.993258,-37.849433
uTocbm8Yt_3LfSlU2qpWyA,don-too-melbourne,Don Too,https://s3-media2.fl.yelpcdn.com/bphoto/UJuoUwlnzg-L4wDrHX-HDg/o.jpg,False,https://www.yelp.com/biz/don-too-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,9,4.0,$,+61396707113,+61 3 9670 7113,"japanese, sushi, food","Japanese, Sushi Bars, Food","Shop 6, 330 Little Lonsdale St, Melbourne Victoria 3000, Australia",144.959534,-37.81184
CXtewB37tr6YiYUzqYefnQ,jirochyo-japanese-bar-restaurant-hampton-2,Jirochyo Japanese Bar Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/IngWv0ybBPGVNnqws2EMVA/o.jpg,False,https://www.yelp.com/biz/jirochyo-japanese-bar-restaurant-hampton-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,4,5.0,$$,+61395331399,+61 3 9533 1399,japanese,Japanese,"529 Hampton St, Hampton Victoria 3188, Australia",145.003406,-37.931563
puaGJK3eIpAO8HeZbTenIw,tokyo-teppanyaki-south-yarra,Tokyo Teppanyaki,https://s3-media2.fl.yelpcdn.com/bphoto/LNUEqYKcn2Atw3Idu9HvBA/o.jpg,False,https://www.yelp.com/biz/tokyo-teppanyaki-south-yarra?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,13,3.5,$$$,+61398262375,+61 3 9826 2375,japanese,Japanese,"536 Chapel St, South Yarra Victoria 3141, Australia",144.995391,-37.841236
iIL8pgOf9j7inF5qR2Uf0w,tokyo-table-hawthorn,Tokyo Table,https://s3-media3.fl.yelpcdn.com/bphoto/FawBI4GicX40pPPw-iGrUw/o.jpg,False,https://www.yelp.com/biz/tokyo-table-hawthorn?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,5,4.5,$$,+61398191688,+61 3 9819 1688,ramen,Ramen,"638 Glenferrie Rd, Hawthorn Victoria 3122, Australia",145.03559,-37.82243
bGJNLEefg5SlhjFBkGgooA,clever-pollys-west-melbourne,Clever Polly's,https://s3-media2.fl.yelpcdn.com/bphoto/R-VJuOZPWEdgNXslIwYa8A/o.jpg,False,https://www.yelp.com/biz/clever-pollys-west-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,5,4.5,$$,+61390779294,+61 3 9077 9294,"wine_bars, japanese","Wine Bars, Japanese","313 Victoria St, West Melbourne Victoria 3003, Australia",144.951107,-37.805383
8Kkc5iJ6dhdrqMTRGF1aQQ,matsuri-windsor,Matsuri,https://s3-media1.fl.yelpcdn.com/bphoto/nxXGF6oJCby99u89Xc51XQ/o.jpg,False,https://www.yelp.com/biz/matsuri-windsor?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,9,4.0,$$,+61395109904,+61 3 9510 9904,japanese,Japanese,"406 High St, Windsor Victoria 3181, Australia",145.001845,-37.853087
Af370ZKDycr0cQ0CY_Qr7w,kuu-japanese-cafe-south-melbourne,Kuu Japanese Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/OdDPlOtQMYFdnfXQV3w_oA/o.jpg,False,https://www.yelp.com/biz/kuu-japanese-cafe-south-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,8,4.0,$,+61396860819,+61 3 9686 0819,"japanese, cafes","Japanese, Cafes","190 Park St, South Melbourne Victoria 3205, Australia",144.963510876914,-37.8349744291774
NpNhJtQoz7D98km6xsI3Sw,yuzu-cafe-and-cuisine-melbourne,Yuzu Cafe & Cuisine,https://s3-media3.fl.yelpcdn.com/bphoto/vRTFfodN8OtCbh3peZ-uDw/o.jpg,False,https://www.yelp.com/biz/yuzu-cafe-and-cuisine-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,8,4.0,$$,+61396201177,+61 3 9620 1177,"japanese, coffee","Japanese, Coffee & Tea","480 Collins St, Melbourne Victoria 3000, Australia",144.95795,-37.817743
u49Zq4nfQjVINqO_ulRqzw,shinwa-izakaya-brunswick,Shinwa Izakaya,https://s3-media3.fl.yelpcdn.com/bphoto/ZgBdL5Xq1erKkV0len_K6A/o.jpg,False,https://www.yelp.com/biz/shinwa-izakaya-brunswick?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,7,4.0,$$,+61393804027,+61 3 9380 4027,japanese,Japanese,"139 Sydney Rd, Brunswick Victoria 3056, Australia",144.960814,-37.774155
8lxKBVUc3b2EOPOTkpG6Bw,ichi-ni-izakaya-st-kilda,Ichi Ni Izakaya,https://s3-media1.fl.yelpcdn.com/bphoto/X6xTUZFz30fy7HnmmUwmsA/o.jpg,False,https://www.yelp.com/biz/ichi-ni-izakaya-st-kilda?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,11,3.5,$$,+61395341212,+61 3 9534 1212,"japanese, sushi","Japanese, Sushi Bars","12 The Esplanade, St Kilda Victoria 3182, Australia",144.972884,-37.864328
tn4syi_ssDkSmbLrYl7hOw,komeyui-japanese-restaurant-port-melbourne,Komeyui Japanese Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/UfORRMxu8KKqjLpdezUPsA/o.jpg,False,https://www.yelp.com/biz/komeyui-japanese-restaurant-port-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,10,3.5,$$$,+61396462296,+61 3 9646 2296,japanese,Japanese,"396 Bay St, Port Melbourne Victoria 3207, Australia",144.945619,-37.835278
a0ntiu5zogiVecGCIcfCvQ,hakata-gensuke-ramen-hawthorn,Hakata Gensuke Ramen,https://s3-media2.fl.yelpcdn.com/bphoto/F6zuNxKwP4G_049NilDYHQ/o.jpg,False,https://www.yelp.com/biz/hakata-gensuke-ramen-hawthorn?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,9,4.0,$$,+61398192558,+61 3 9819 2558,ramen,Ramen,"Tenancy 4, 860-862 Glenferrie Rd, Hawthorn Victoria 3122, Australia",145.036833492066,-37.8152200087041
E4Q4PHLDQZH8Broz6ophJA,oki-2-go-st-kilda,Oki 2 Go,https://s3-media2.fl.yelpcdn.com/bphoto/b1tTY5D6mgD6FKjiN4mi4Q/o.jpg,False,https://www.yelp.com/biz/oki-2-go-st-kilda?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,9,4.0,$$,+61395348879,+61 3 9534 8879,"sushi, japanese","Sushi Bars, Japanese","92D Acland St, St Kilda Victoria 3182, Australia",144.979135,-37.867675
9Rh1djq7KgQMYmR6L8lyuw,kazuya-cuisine-prahran,Kazuya Cuisine,https://s3-media4.fl.yelpcdn.com/bphoto/2gT7KH7oE3ulCtG_iYnBjw/o.jpg,False,https://www.yelp.com/biz/kazuya-cuisine-prahran?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,4,5.0,$,+61398269718,+61 3 9826 9718,japanese,Japanese,"225 Commercial Rd, Prahran Victoria 3141, Australia",144.993814,-37.846785
S8Dz39ceUcU3Xnu_Po0EUg,sakana-japanese-cafe-preston,Sakana Japanese Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/ry8XMxgn5294mzPv27ePlw/o.jpg,False,https://www.yelp.com/biz/sakana-japanese-cafe-preston?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,6,4.0,$,+61394784628,+61 3 9478 4628,"japanese, coffee","Japanese, Coffee & Tea","491 High St, Preston Victoria 3072, Australia",145.003972,-37.737437
lFGF5mHa4gX2lLnqu8lMBQ,wayo-japanese-dining-flemington,Wayo Japanese Dining,https://s3-media1.fl.yelpcdn.com/bphoto/y3kyXlQrTmvH5JC-1a6vrQ/o.jpg,False,https://www.yelp.com/biz/wayo-japanese-dining-flemington?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,6,4.0,$$,+61393765484,+61 3 9376 5484,japanese,Japanese,"286 Racecourse Rd, Flemington Victoria 3031, Australia",144.931044,-37.788159
6Twv4lEaq3IkN1tjCIQtOg,rice-workshop-melbourne-2,Rice Workshop,https://s3-media4.fl.yelpcdn.com/bphoto/io4CHM89KBoocJMaNLKmSA/o.jpg,False,https://www.yelp.com/biz/rice-workshop-melbourne-2?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,6,4.0,$,+61386098221,+61 3 8609 8221,japanese,Japanese,"Level 3, Emporium Melbourne, 321 Lonsdale St, Melbourne Victoria 3000, Australia",144.9636952,-37.812086
O20dH_cpprtngkhcaApoCQ,momotaro-rahmen-richmond,Momotaro Rahmen,https://s3-media3.fl.yelpcdn.com/bphoto/yicP5yvHmjqg35ksamhgAQ/o.jpg,False,https://www.yelp.com/biz/momotaro-rahmen-richmond?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,10,3.5,$,+61394211661,+61 3 9421 1661,japanese,Japanese,"392 Bridge Rd, Richmond Victoria 3121, Australia",145.004538,-37.819179
yrYNd9JY7RV8xJZ7aotukA,pabu-grill-and-sake-collingwood,Pabu Grill & Sake,https://s3-media4.fl.yelpcdn.com/bphoto/IklLeFVcc8PqogxI9cjZeQ/o.jpg,False,https://www.yelp.com/biz/pabu-grill-and-sake-collingwood?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,8,4.0,$$$,+61394196141,+61 3 9419 6141,japanese,Japanese,"190 Smith St, Collingwood Victoria 3066, Australia",144.983646,-37.803094
PhvUrOxb3mKb5CDHayhVwg,sushi-hotaru-melbourne,Sushi Hotaru,https://s3-media3.fl.yelpcdn.com/bphoto/yECeMBLykQl7Tns5mOzsZw/o.jpg,False,https://www.yelp.com/biz/sushi-hotaru-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,7,4.0,$$,+61396540811,+61 3 9654 0811,japanese,Japanese,"157 Spring St, Melbourne Victoria 3000, Australia",144.9727866,-37.8109742
2_wP5OAvaUgjglHmFOdmaA,kyo-tea-house-melbourne,Kyo Tea House,https://s3-media4.fl.yelpcdn.com/bphoto/mrXSh44Cpxsr4F3-PXR7nQ/o.jpg,False,https://www.yelp.com/biz/kyo-tea-house-melbourne?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,3,5.0,,+61396547528,+61 3 9654 7528,"japanese, tea","Japanese, Tea Rooms","287 Lonsdale St, Melbourne Victoria 3000, Australia",144.9637,-37.81209
SPGGSQQuW__LGEb5F6ynOg,fujitei-japanese-restaurant-st-kilda,FUJITEI Japanese Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/xY2sW0s14WwEuymH9ur4uw/o.jpg,False,https://www.yelp.com/biz/fujitei-japanese-restaurant-st-kilda?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,3,5.0,,+61395298505,+61 3 9529 8505,"japanese, sushi","Japanese, Sushi Bars","17 Wellington St, ST Kilda Victoria 3182, Australia",144.98441,-37.8564
8YinbJX9Un6hZ6w7w3Og5g,chotto-motto-collingwood,Chotto Motto,https://s3-media3.fl.yelpcdn.com/bphoto/HqYDR-sD5eTiHUXUU--SmQ/o.jpg,False,https://www.yelp.com/biz/chotto-motto-collingwood?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,3,5.0,,,,"japanese, beerbar","Japanese, Beer Bar","287 Wellington St, Collingwood Victoria 3066, Australia",144.98759,-37.7966
q54jRRX6owyJPMrNA2SnVw,kitchen-iroha-northcote,Kitchen IROHA,https://s3-media4.fl.yelpcdn.com/bphoto/2xERuhLmyurNBnKVIJuPWg/o.jpg,False,https://www.yelp.com/biz/kitchen-iroha-northcote?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,5,4.0,,+61385294102,+61 3 8529 4102,japanese,Japanese,"487 High St, Northcote Victoria 3070, Australia",144.999054931104,-37.7657636386705
zdCrnSzS5JZTbrqH-agRGw,en-izakaya-balaclava,En Izakaya,https://s3-media1.fl.yelpcdn.com/bphoto/PTtOkusyt771bTxy1c1iow/o.jpg,False,https://www.yelp.com/biz/en-izakaya-balaclava?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,5,4.0,$$,+61395258886,+61 3 9525 8886,japanese,Japanese,"277 Carlisle St, Balaclava Victoria 3183, Australia",144.995839,-37.869192
UQTrtihu00etipN6iYMYjA,miku-japanese-dining-doncaster-east,Miku Japanese Dining,https://s3-media2.fl.yelpcdn.com/bphoto/uOIilCQkz-pLslfUJSM-0g/o.jpg,False,https://www.yelp.com/biz/miku-japanese-dining-doncaster-east?adjust_creative=-fKRk7dFCz1AqtDZnMHNwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-fKRk7dFCz1AqtDZnMHNwg,5,4.0,$$,,,japanese,Japanese,"298 Blackburn Road, Doncaster East Victoria 3109, Australia",145.163688,-37.781213
